Episode,Episode reward,Interval reward,EMA reward
0,-14.693771626297421,-14.693771626297421,-1.4693771626297423
10,-20.633333333333237,-17.65304992308233,-12.012047836617683
20,-23.558064516129,-11.064788482841724,-11.388486432471751
30,-21.7181008902076,-15.332049043932434,-14.422310022493352
40,-7.111242603550279,-6.770673514165628,-8.911737120652685
50,0.2649484536084863,-8.783616844281404,-8.284003465203375
60,-1.833898305084648,-3.4916600561651423,-5.209520445153697
70,-16.383870967741792,1.6965258698747505,-0.4606669394292109
80,3.000000000000207,-1.3028599843533275,-0.6644287064851487
90,3.520895522388361,-2.342119405763138,-0.9097260876298487
100,2.9611285266459135,10.55882746023246,6.971838685075336
110,-13.453107344632727,0.9380984807123525,2.227341411323645
120,17.648201438848748,5.349860543259068,5.1393821465944605
130,4.055670103092991,-0.273164368823795,1.4745040789773307
140,-8.984615384615314,4.017756563119993,1.9159846285357265
150,-9.507784431137694,1.4246655790877036,0.8464369540434147
160,-4.592929292929119,6.198310959643562,4.298306513378305
170,9.884210526315563,4.8970682443879445,5.122746764930318
180,-5.688198757763907,4.336773661408734,3.661199970091019
190,8.506930693069426,10.429938808259607,8.246465936446151
200,3.307987220447471,7.240414925576383,8.04214102377267
210,19.45172413793081,11.253323190340147,11.031411726628654
220,19.40324909747269,10.310700635119844,11.48241235431033
230,9.53129251700659,7.9415568741974685,9.179447221969609
240,14.18194945848377,12.113216944885055,11.067661872079714
250,19.825850340135645,9.501255304090552,9.647996802579584
260,13.904626334519472,11.855784870015663,11.022821165313271
270,12.354545454545343,9.295777683791464,10.361346518928453
280,6.671698113207764,13.652919915358677,11.608758375252028
290,31.00769230769184,13.009467303440761,13.438977670395523
300,2.8471337579618776,11.059586443539379,11.223921481648974
310,6.153191489361825,16.686906398830413,13.558647253017421
320,22.429411764705357,15.159770425054,15.25780698340194
330,15.138888888888749,17.17569361678789,16.909135375522332
340,12.60216606498199,17.4136205952585,16.4580600961905
350,33.23959731543513,15.606331394350502,15.985860509309264
360,5.292307692307771,18.161877762062552,17.738327946356268
370,7.496296296296384,23.755556317964682,21.651990274128647
380,10.827586206896441,17.73332907539443,17.823568386146366
390,13.067441860464857,17.002788398033967,16.988324787168892
400,13.331578947368351,22.994188041944643,20.3875505966266
410,14.887116564416658,14.307714919368635,16.403788972870498
420,58.00845070422466,26.790753961148994,22.363084932065224
430,9.0724137931034,14.516984022875587,17.489891974330153
440,7.962845849802411,14.918722679760418,15.457224909298521
450,25.42857142857094,20.514804890006708,18.976973810000352
460,22.700358422938603,23.853366774910754,22.13582809731474
470,10.653012048192704,15.177318462860233,17.39640094772139
480,5.371513353115782,26.447475822849412,21.008081155949906
490,20.33953488372064,25.313547503589884,24.30607429559128
500,14.86845637583884,19.684569666575772,20.91797049226285
510,3.205405405405502,15.050346800636529,16.76782486428064
520,18.09999999999982,21.016443360232564,19.587121000007517
530,13.545045045044988,12.628483204202407,14.81218883259374
540,13.457142857142781,21.837140426347755,20.275634860376556
550,31.121505376343656,19.501536597777452,20.493747981268324
560,8.349693251533532,15.494215314802332,16.824366541594706
570,13.257142857142746,20.196739644966996,18.69890374938528
580,13.523529411764544,24.640142576097567,22.3311011001013
590,21.391954022988198,18.393492926358313,20.000100808026875
600,26.577165354330063,20.392251007868616,21.258060231521174
610,34.73878326996169,21.618161255333682,21.894709317655515
620,16.962589928057398,23.895712562714447,23.483525249967723
630,37.760493827160104,23.62684892236223,25.19707327673401
640,42.553846153845605,25.617078108230185,26.49076687378235
650,39.13381294963986,28.869884666613434,28.28946784033959
660,23.30805860805831,23.779842524297145,25.734609463797756
670,22.090322580644795,16.92656023286444,20.1185103464527
680,11.962283737024068,23.0431789785466,20.426723363940027
690,11.755555555555413,22.75687232795966,21.621638055172102
700,25.548201438848537,21.80374168437047,22.873454011487503
710,7.62881355932209,32.22214044688733,29.930483695465792
720,18.73758865248191,25.150204945062008,26.935561802119103
730,32.329411764705505,35.78403879257017,31.71571736516518
740,46.67777777777733,25.93132841894215,28.105586753853277
750,36.877777777777354,28.773005310927154,28.96489851880647
760,29.326829268292464,24.188956129761536,26.288860385968476
770,29.855052264807888,25.96599712323072,25.427107056521994
780,54.349185667751925,37.10055609854893,32.7126338668822
790,27.960283687942656,26.27360228193897,28.049945190893553
800,15.314285714285623,33.58389860071438,30.385262763346756
810,10.316109422492405,27.47645738135921,29.86378167794682
820,16.269077306732882,25.01053470963642,26.272990847735073
830,40.845283018867484,30.63977546672104,29.063700281947195
840,61.815384615384616,35.72183412021211,34.33217658857433
850,19.63557046979841,35.06323095140095,32.39172783386697
860,53.18070175438531,33.488823493052195,34.633863687665844
870,41.212040133778885,39.167600258984535,37.92021146408084
880,35.64788273615581,26.088317575244325,30.30083518924865
890,39.485324232081524,44.59815236005316,39.77278004804613
900,32.78641114982544,54.10846307259251,46.52741693925844
910,34.99811320754679,35.92497176501582,39.298260217228695
920,36.62686567164136,35.610666959015305,37.05158851339951
930,11.674100719424434,40.72462097982441,38.322233533277064
940,16.47122302158261,32.18999527610247,34.44313994031092
