Episode,Episode reward,Interval reward,EMA reward
600,16.528571428570956,16.964835077900688,17.562660157380122
610,10.013455657492393,18.53830237719213,17.8542674476785
620,19.96849315068454,18.31910028000791,18.027214539996372
630,33.46614173228311,26.452616117223197,23.271865599701524
640,6.574683544303909,22.650475641340023,23.099008212877266
650,26.33333333333311,20.086542989134774,21.718557545110315
660,33.48695652173876,32.329444540658876,28.958200383450595
670,24.162275449101514,23.96104621104729,25.633610597622628
680,30.723809523809237,24.364268558737553,25.56217171404887
690,23.842906574394277,28.155821027054024,25.707370387161504
700,17.96825396825366,21.97950401683823,22.66605192251059
710,36.433812949639766,23.58753204128678,24.417168035777475
720,34.05245901639314,43.33376355598101,33.205448435498006
730,23.828571428571088,31.664157663751087,32.29598761099073
740,19.988673139158237,28.42458728512081,29.69124654275963
750,8.650746268656778,24.16002356136238,25.547950525273514
760,20.7625899280574,30.829366936818605,28.142935429936074
770,41.51176470588183,44.901713089297104,37.87558987515313
780,26.80066889632073,35.63565635321029,36.51371450669983
790,9.41616766467061,29.35662918704868,31.29323321265921
800,23.694982078852846,39.38642002125331,36.14972884407276
810,28.483976261127133,49.85266572527707,44.89018169460038
820,70.10486891385824,42.001947964683076,44.02664120623692
830,36.97692307692267,44.34827181709572,44.45650942206679
840,69.39347079037823,61.714539114729874,61.38292339234118
850,33.033333333332784,47.44112661281822,50.62951004418633
860,32.98242811501568,49.03394740423998,54.06375506630199
870,79.44210526315875,85.28451814557081,75.99433190215375
880,94.97924528302067,56.758177552044515,65.85361894792794
890,7.925000000000063,38.55421741050596,47.14092397277621
900,120.68936170212936,53.41220598705909,52.83246540007108
910,117.40229885057715,79.19075595029872,72.46318630611364
920,31.176271186440204,57.14415262152212,64.85082078743133
930,49.52150537634377,75.54435401349582,79.01254866897561
940,103.47158671586816,98.46422952706924,84.34098882413635
950,64.69041095890454,72.9444493599574,78.91813176336464
960,37.70175438596443,63.679409431473076,71.96970194899782
970,56.32260536398436,94.2749461509031,89.00472417739054
980,393.13646209384825,143.2805429971475,136.18219860912035
990,25.275862068965353,98.4503404227031,113.65498595720265
1000,112.77482993197461,87.89396764479089,96.26543520261208
1010,53.32423208191097,153.02157556871663,127.43208812293855
1020,68.14626865671684,197.6717354883602,161.60334171232665
1030,112.05899280575673,153.81440342994227,157.3159662280038
1040,32.20181268882153,209.44065867840922,161.60726252017554
1050,160.33602484472328,135.57942173817202,147.9686919163182
1060,160.63892215569126,201.37427690358817,185.92284068414727
1070,319.075862068963,156.7580841716222,170.95152769245132
1080,196.85156794425504,152.74062415533075,165.2420003398133
1090,20.56228373702409,236.77937842450737,204.78277071060938
1100,16.062546816479276,272.7966214788086,243.69314508296378
1110,351.09661016948434,338.19790248790684,298.12682491734324
1120,39.49776357827452,197.3160901050398,231.031785058453
1130,219.8034482758645,460.34423722851227,384.5186366747268
1140,73.45000000000115,397.3821410267353,390.59990735509297
1150,171.10909090909212,215.76625597812964,271.58688526777405
1160,66.26410256410293,236.08460245132045,247.36275416867304
1170,59.51929824561427,214.66029685867375,226.77623170141922
1180,799.3479853479612,389.712572879809,333.2443039946147
1190,779.7111111110755,529.8874434549426,462.013567393155
1200,136.75035971223178,378.56923830173776,395.6542222609855
1210,284.48947368420926,374.3249559332064,414.4512863796938
1220,149.5298507462701,453.06061663044636,437.334619249729
1230,166.2963898916982,282.28591958526283,328.08156752160016
1240,98.37926421404772,461.6886764612069,383.3159493139134
1250,619.8089887640298,558.9253504226198,526.9645626745854
1260,797.5411149825534,458.48381529189356,477.5304787181137
1270,683.6762214983486,461.0970078306708,478.69276250799845
1280,624.7118644067618,415.9646438946161,457.01326641209033
1290,412.6079497907874,488.121333911664,457.2883110024189
1300,833.4999999999739,490.68880363189845,492.389493688364
1310,626.0071174377065,598.9765779562474,559.839690142631
1320,714.3489932885715,636.6775142735099,612.0831075891315
1330,113.97854984894377,608.890366273345,620.2450310941304
1340,372.8818181818115,349.45605892475595,470.97902494771114
1350,370.37845117844523,357.4274892873492,396.6635938169053
1360,324.8360153256652,730.7497932996573,593.7151207878642
1370,115.08201438849011,373.2630587528088,413.56255251325314
1380,145.31818181818298,323.93380391263116,366.18814557073637
1390,812.8611464967822,593.193492027717,540.6666158177403
1400,511.24966442951984,576.9550035107998,549.6585035056877
1410,832.6611464967863,733.5074396955583,665.9326904492448
1420,518.5366300366169,453.8550064952866,546.9471161378752
1430,604.6378299120062,641.5552615828515,590.8231393638509
1440,840.7946236558929,687.0531449987354,654.0186690894725
1450,325.8824561403464,549.5835259912493,602.0912970892311
1460,71.53809523809574,593.9959550690111,567.4461882606583
1470,409.4498327759148,702.3153883833155,629.9963119041691
1480,497.33939393938135,508.8923143522476,573.0355291677356
1490,240.87947019867704,596.4319569320239,587.0256985334248
1500,566.8804560260485,737.1739605301661,674.6279443207171
1510,874.0999999999777,599.2836142427228,621.0895942954483
1520,888.0999999999879,468.96244634470884,519.9903163508721
1530,869.9999999999792,668.9138643640556,634.4086687483059
1540,870.7999999999759,770.7697519977685,717.7656225596425
1550,833.574999999978,720.8540746712949,728.3324042058528
1560,843.0073954983711,625.3603548831773,653.0404151199508
1570,871.6746268656525,666.910204306409,678.4142580126276
1580,468.594444444439,670.8827621379821,666.8243805468653
1590,677.3451612903121,676.578429487413,678.41656350243
1600,815.6196721311325,824.3863941556945,776.9778664040862
1610,874.3999999999847,687.0823908289843,708.3413134380934
1620,872.8999999999855,866.8241310708179,811.4947294469628
1630,866.3999999999743,789.8003882556781,786.666288073819
1640,678.262162162145,730.1838077097311,737.0097186649004
1650,532.0846153846078,829.3756752885823,785.3951162516828
1660,865.1649122806808,753.8408722483688,751.918164613783
1670,832.2571428571247,734.0489856664707,749.2273836238821
1680,881.2999999999806,875.6582524271671,831.8933323925444
1690,866.0649122806811,871.671570593129,857.9487618604675
1700,860.1805970149056,671.1906434820297,733.5771718974589
1710,106.63834586466258,708.9293357253562,694.4975593747413
1720,878.4999999999868,723.2619138717015,727.5517634054543
1730,867.8999999999851,744.0925640903936,726.4755340900067
1740,862.0013698629915,869.9937082622862,819.9184322749131
1750,903.0999999999904,718.0665563237369,773.0557155507197
1760,865.4329966329736,784.2182203690088,783.5162980498309
1770,844.9499999999767,872.0907596371683,840.2779998701255
1780,856.7458598725849,833.215569593802,845.8623851484346
1790,886.7999999999795,865.2166547831054,860.6146416428958
1800,868.9999999999762,875.3252908417373,869.4914095479525
1810,136.8003412969303,717.7726819084457,753.3558317286619
1820,864.964912280681,840.8161414665234,810.4695788588739
1830,872.1999999999796,811.0624428399361,810.7453581372772
1840,856.9305084745563,703.5808669024852,762.2449796392018
1850,871.9999999999847,649.2627367189251,696.4041559471281
1860,879.9999999999793,789.0552965995656,763.8427303160437
